month,name,market,revenue
2019-05-01,Timothy Patterson,los-angeles,381.14232423586947
2019-05-01,Paul Garcia,other,759.312263731039
2019-05-01,John Byrd,los-angeles,45.1131369465909
2019-05-01,Michelle Smith,los-angeles,57.90121069535516
2019-05-01,Dakota Stewart,sf-bay-area,978.4379498485373
2019-05-01,Anthony Brooks,los-angeles,1445.5597325328727
2019-05-01,Patricia Cox,washington-dc,866.8228566348622
2019-05-01,Brandon Smith,los-angeles,3131.940324062928
2019-05-01,Christian Williams,los-angeles,2437.502160588353
2019-05-01,Lindsay Mcdonald,minneapolis,1209.6938099371862
2019-05-01,Casey Butler,austin,216.55146782675322
2019-05-01,Christopher Williams,los-angeles,1082.8468166215544
2019-05-01,Eric Sharp,los-angeles,85.45574572404266
2019-05-01,Brett Carter,sf-bay-area,1402.2732215564301
2019-05-01,Michael Bishop,sf-bay-area,1244.1334079625444
2019-05-01,Noah Best,austin,157.69447936819532
2019-05-01,Ronald Martin,austin,744.0537870791944
2019-05-01,Joshua Carter,new-york-city,179.23761968317484
2019-05-01,Gabriella Austin,austin,154.01876225514982
2019-05-01,Karen Weaver,los-angeles,571.0122289124653
2019-05-01,Brett Brown,los-angeles,614.9265880826624
2019-05-01,Donald Oconnor,los-angeles,243.16857512732548
2019-05-01,Andrew Mitchell,los-angeles,159.4623541889541
2019-05-01,Craig Gomez,washington-dc,1429.4708961611443
2019-05-01,Wesley Kelly,los-angeles,217.50404861101583
2019-05-01,David Roy,minneapolis,-6.29882662997062
2019-05-01,Gregory Brown,washington-dc,1226.372565660175
2019-05-01,Lisa Stephens,sf-bay-area,3256.459996832613
2019-05-01,Randy Hernandez,austin,398.29476361791114
2019-05-01,Scott Robertson,sf-bay-area,977.0923224153729
2019-05-01,Catherine Roberson,los-angeles,508.73413388643695
2019-05-01,James Maxwell,sf-bay-area,3463.3404441988127
2019-05-01,Leslie Hebert,austin,544.8595163602777
2019-05-01,Jill Harris,los-angeles,121.88765877669562
2019-05-01,Jason Cruz,sf-bay-area,278.34361635929383
2019-05-01,Dillon Jensen,los-angeles,145.74779783117646
2019-05-01,Benjamin Black,los-angeles,297.4075064158355
2019-05-01,Jeremy Krause,sf-bay-area,2946.4976016310184
2019-05-01,Mr. Joshua Mays,new-york-city,673.5806629207407
2019-05-01,Gregory Hughes,los-angeles,2416.1420119031773
2019-05-01,Joseph Carrillo,los-angeles,398.702668986136
2019-05-01,Michele Kane,los-angeles,658.6513532234059
2019-05-01,Abigail Cortez,los-angeles,198.82031706506606
2019-05-01,Amanda Banks,sf-bay-area,1467.2516511322267
2019-05-01,Michael Evans,los-angeles,171.7222066958612
2019-05-01,Brittney Jones,sf-bay-area,339.1579745109225
2019-05-01,Antonio Garza,los-angeles,715.4108735744063
2019-05-01,Linda Stewart,los-angeles,623.542383017522
2019-05-01,Nancy Gilbert,sf-bay-area,195.7384688372167
2019-05-01,Dr. Laura Moore,sf-bay-area,2980.9687014012243
2019-05-01,Zachary Pierce,new-york-city,210.88700822039837
2019-05-01,Robert Kim,sf-bay-area,1697.1220803992278
2019-05-01,Brian Harper,new-york-city,463.08186829084076
2019-05-01,Brandon Jackson,new-york-city,138.1781164443837
2019-05-01,Christopher Clark,other,1216.2271410440567
2019-05-01,Tracy Pena,los-angeles,353.92156147664394
2019-05-01,Pamela Owens,sf-bay-area,149.85958172074507
2019-05-01,Adam Mcdonald,sf-bay-area,20.386837852536516
2019-05-01,Sharon Fernandez,sf-bay-area,1463.9630626439164
2019-05-01,Gregory Maldonado,los-angeles,3247.8805696612735
2019-05-01,Robert Rosales,sf-bay-area,1494.6186951933676
2019-05-01,Paul Gross,washington-dc,331.75525723478296
2019-05-01,Michael Barajas,austin,794.5463587304592
2019-05-01,Jordan Fernandez,los-angeles,1679.8712715628276
2019-05-01,Jessica May,new-york-city,1095.862816697779
2019-05-01,Victoria Johnson,austin,2067.57902539996
2019-05-01,Ashley Duran,sf-bay-area,782.8228474544503
2019-05-01,Courtney Blackburn,los-angeles,1048.3306206575792
2019-05-01,David Roberts,sf-bay-area,116.87401617316964
2019-05-01,Billy Landry IV,austin,505.4847099431181
2019-05-01,Adam Acosta,sf-bay-area,2012.8868142553115
2019-05-01,Ms. Katherine Shaw,los-angeles,636.2365883790707
2019-05-01,Sean Avila,new-york-city,1816.6819872667422
2019-05-01,Shelly Ortiz,los-angeles,1441.55975868209
2019-05-01,Christopher Gutierrez,new-york-city,124.6469482715225
2019-05-01,Cathy Morris,los-angeles,2091.790791567803
2019-05-01,Alisha Webb,sf-bay-area,413.7317112076865
2019-05-01,Carol Robinson,austin,159.37153938646395
2019-05-01,Caroline Horne,los-angeles,782.6056419461995
2019-05-01,Sean Ruiz,los-angeles,329.71818675750984
2019-05-01,Peter Mcdonald,los-angeles,2439.942302840836
2019-05-01,Kim Hicks,los-angeles,4728.649645545552
2019-05-01,Eric Estrada,new-york-city,928.2076875358924
2019-05-01,Eric Crawford,sf-bay-area,202.0593498185191
2019-05-01,Sandra Mayo,sf-bay-area,975.4298777968354
2019-05-01,Joy Riley,washington-dc,1857.444697658583
2019-05-01,James Snyder,new-york-city,570.5265740831056
2019-05-01,Martha Dixon,los-angeles,151.11806963689816
2019-05-01,Robert Potts,washington-dc,1430.1717783429922
2019-05-01,Michelle Bishop,los-angeles,835.4584366586554
2019-05-01,Linda Young,washington-dc,420.5607248645875
2019-05-01,Mr. James Miller,los-angeles,1090.4145714223757
2019-05-01,Lauren Foley,los-angeles,187.2724926168529
2019-05-01,Derek Yang,sf-bay-area,267.9252454645005
2019-05-01,Jennifer Owens,los-angeles,272.2935356365334
2019-05-01,Deborah Patel,sf-bay-area,1263.1492212985108
2019-05-01,Brooke Rios,new-york-city,165.22437683405064
2019-05-01,Lisa Webster,sf-bay-area,2827.425652836769
2019-05-01,Nicholas Moore,los-angeles,1385.5507971929476
2019-05-01,Laura English,other,-28.663907927694876
2019-05-01,Olivia Garza,austin,1895.611338380936
2019-05-01,Jeffery Bailey,new-york-city,232.55285434178813
2019-05-01,Ronald Thomas,austin,315.9172858287272
2019-05-01,Timothy Howell,austin,320.2371634853519
2019-05-01,David Chambers,los-angeles,829.8349753282703
2019-05-01,Thomas Bennett,los-angeles,164.95564282329104
2019-05-01,Ian Potts,austin,110.72238950462213
2019-05-01,Lisa Alvarez,los-angeles,569.7278791825637
2019-05-01,Denise Brown,los-angeles,520.8669364539553
2019-05-01,Jennifer Baker,washington-dc,2420.549546539511
2019-05-01,Samuel Clark,washington-dc,1646.7077355679148
2019-05-01,Tony Burton,minneapolis,182.8315072745511
2019-05-01,Nancy Garza,sf-bay-area,41.51529110528128
2019-05-01,Lori Norton,new-york-city,318.0745745165457
2019-05-01,Tammy Hall,washington-dc,1220.6251504173572
2019-05-01,Tyler Foster,new-york-city,2427.6473210874797
2019-05-01,Jorge Young,austin,978.1916896193128
2019-05-01,Jodi Greene,sf-bay-area,1861.3479369060735
2019-05-01,Tim Malone,new-york-city,313.9599093464318
2019-05-01,George Simpson,los-angeles,3347.9255095422845
2019-05-01,Shawna Rogers,sf-bay-area,292.7549604957427
2019-05-01,Teresa Nguyen,austin,1290.6149127854276
2019-05-01,Joel Clark,sf-bay-area,2526.522553188785
2019-05-01,Karen Moore,los-angeles,3477.539321035099
2019-05-01,Alicia Garrison,los-angeles,1677.8949447882412
2019-05-01,John Patterson,los-angeles,3489.621775417876
2019-05-01,Christopher Jones,minneapolis,284.844996229632
2019-05-01,Bradley Pearson,washington-dc,472.2022557492819
2019-05-01,Shane Johnson,los-angeles,3354.859574500563
2019-05-01,Kristina Rios,los-angeles,1238.641485614614
2019-05-01,Nicholas Navarro,sf-bay-area,1640.6780441800688
2019-05-01,Edward Levy,los-angeles,1996.0102941159134
2019-05-01,Mary Russell,new-york-city,1979.9410314154022
2019-05-01,Raymond Huffman,los-angeles,5487.10966608406
2019-05-01,Sandra Weiss,new-york-city,247.90176089339482
2019-05-01,Natalie Martinez,los-angeles,1214.9952710855705
2019-05-01,William Collins,sf-bay-area,2469.9912437388984
2019-05-01,Meredith Hammond,sf-bay-area,668.8980774021442
2019-05-01,Phillip Mendoza,los-angeles,140.68503963763663
2019-05-01,Brandon Hicks,los-angeles,175.53281033969995
2019-05-01,Jessica Olson,sf-bay-area,764.9820249007147
2019-05-01,Randall Diaz,sf-bay-area,17.172214163161144
2019-05-01,Todd Chavez,new-york-city,836.6657400961983
2019-05-01,Shannon Armstrong,los-angeles,515.8934174311792
2019-05-01,Katherine Hill,los-angeles,4690.446962392503
2019-05-01,Karen Lee,sf-bay-area,2482.3960259889445
2019-05-01,Fred Horne,sf-bay-area,1503.826310871474
2019-05-01,David Choi,los-angeles,1290.5567412173004
2019-05-01,Daniel Strong,sf-bay-area,101.60728911612144
2019-05-01,Melissa Harris,sf-bay-area,616.1324793140271
2019-05-01,Lori Jones,los-angeles,1968.3483538861417
2019-05-01,James Rodriguez,los-angeles,2054.003868785783
2019-05-01,Kevin Gomez,los-angeles,679.4967377340323
2019-05-01,Ryan Jackson,sf-bay-area,568.1404973706514
2019-05-01,Marissa Cobb,new-york-city,1147.3536535433404
2019-05-01,Christine Rivera,washington-dc,2138.2108992025787
2019-05-01,Nicole Cooper,los-angeles,917.6164561331498
2019-05-01,Linda Hahn,austin,1663.7624203243695
2019-05-01,Michael Adams,sf-bay-area,358.6986740803701
2019-05-01,Lisa Sanchez,new-york-city,1707.563692120929
2019-05-01,Angela Taylor,chicago,220.90108230065255
2019-05-01,Yvette Summers,sf-bay-area,2447.4305183325014
2019-05-01,Charles Chung,new-york-city,1605.8451248652555
2019-05-01,Bryan Smith,sf-bay-area,621.0883812731122
2019-05-01,Robert Harper,minneapolis,481.4517455907228
2019-05-01,Craig Travis,sf-bay-area,444.5205359254116
2019-05-01,Brittany Bell,sf-bay-area,186.07803490070563
2019-05-01,Sean Davis,minneapolis,1933.8121331028683
2019-05-01,Jim Washington,sf-bay-area,629.2670103277427
2019-05-01,Brian Baldwin,los-angeles,979.0989308063989
2019-05-01,Sharon Taylor,los-angeles,1310.6670159900407
2019-05-01,Gregory Austin,sf-bay-area,2794.866125692589
2019-05-01,Andrea Olson,sf-bay-area,2557.012895565185
2019-05-01,Claudia Mason,sf-bay-area,1406.0702099188748
2019-05-01,David Walker,sf-bay-area,1039.8255669321861
2019-05-01,Lucas Wolfe,los-angeles,562.1539375645345
2019-05-01,Dr. Ricky Marks,sf-bay-area,300.52539666580344
2019-05-01,Kristopher Smith,los-angeles,1247.5537957396346
2019-05-01,Jessica Obrien,sf-bay-area,254.70547762626373
2019-05-01,Andrew Beck,los-angeles,1452.8072147056798
2019-05-01,Amber Deleon PhD,sf-bay-area,3739.270399196614
2019-05-01,Tara Lang,los-angeles,1507.1349674549078
2019-05-01,Marissa Ross,austin,454.3721588586819
2019-05-01,Karen Vazquez,los-angeles,1684.2284606545252
2019-05-01,Nicholas Valdez,austin,1747.454730674593
2019-05-01,Brandi Liu,los-angeles,2025.9786960706053
2019-05-01,Tonya Smith,sf-bay-area,546.774423120605
2019-05-01,Mr. Richard Douglas,los-angeles,2000.4798158670637
2019-05-01,Donald Smith,los-angeles,686.8332708891517
2019-05-01,Emily Williams,sf-bay-area,1591.4531942348126
2019-05-01,Christopher Smith,los-angeles,253.9031578056595
2019-05-01,Gloria Barr MD,sf-bay-area,2419.860084177489
2019-05-01,Troy Tucker,sf-bay-area,2199.335698913415
2019-05-01,Tyler Coleman,sf-bay-area,2592.6169810858432
2019-05-01,Michelle Noble,los-angeles,960.0867438114749
2019-05-01,Jesse Potter,los-angeles,111.66998448334465
2019-05-01,Cynthia Clark,los-angeles,737.2454748602726
2019-05-01,Beth Smith,sf-bay-area,1341.545100284213
2019-05-01,Keith Meadows,los-angeles,1158.7973442333937
2019-05-01,Edward Perez,los-angeles,2449.513280452872
2019-05-01,William Johnson,los-angeles,115.16893231929957
2019-05-01,Amanda Jackson,sf-bay-area,1947.4373608347148
2019-05-01,Joshua James,austin,726.4406758231952
2019-05-01,Troy Lucas,los-angeles,432.02558352444345
2019-05-01,Chad Walton,los-angeles,1353.8642730776344
2019-05-01,Donald Fitzpatrick,sf-bay-area,197.78410026390378
2019-05-01,Glenn Smith,los-angeles,238.75290348894242
2019-05-01,Edward Friedman,sf-bay-area,3613.1992275500565
2019-05-01,Brenda Hahn,los-angeles,1389.4733918704253
2019-05-01,John Taylor,new-york-city,1134.3783567392047
2019-05-01,Brandon Wagner,los-angeles,923.4906956890588
2019-05-01,Jennifer Brown,other,429.6655331772098
2019-05-01,Patrick Mckay,los-angeles,1550.606581796538
2019-05-01,Sandra Jenkins,sf-bay-area,1983.1260491238656
2019-05-01,Kelly Carter,washington-dc,2101.4796892412905
2019-05-01,John Sullivan,sf-bay-area,1070.9643710295377
2019-05-01,Ashley Velasquez,new-york-city,1300.0700012936677
2019-05-01,Mary Moon,sf-bay-area,1313.9385016047042
2019-05-01,David Wilkins,sf-bay-area,2153.1197991585964
2019-05-01,Nicole Martin,sf-bay-area,-10.07581171072156
2019-05-01,Sandra Perez,los-angeles,1501.2773963798543
2019-05-01,Caitlin Sanders,los-angeles,1150.4635510236733
2019-05-01,Jennifer Bernard,sf-bay-area,1416.9635492907378
2019-05-01,Zoe Walker,minneapolis,1119.6257054827056
2019-05-01,Dana Cook,los-angeles,1228.4885423466023
2019-05-01,Anthony Garcia,sf-bay-area,39.51934119121722
2019-05-01,Michael Garcia,los-angeles,489.6210319358493
2019-05-01,Jessica Morgan,austin,783.1561661687034
2019-05-01,Christopher Jones,minneapolis,342.39295471179753
2019-05-01,Elizabeth Brown,sf-bay-area,521.9352940633783
2019-05-01,George Luna,sf-bay-area,1256.0709673397585
2019-05-01,Katelyn Odonnell,los-angeles,635.9987156870604
2019-05-01,Erika Kelley,sf-bay-area,1442.2445546959455
2019-05-01,Eric Molina,los-angeles,107.89077988593928
2019-05-01,Anna Daniels,sf-bay-area,846.1667313187141
2019-05-01,Susan Davis,los-angeles,465.07693325695647
2019-05-01,Michael Good,sf-bay-area,559.0868121446922
2019-05-01,Todd Hunter,austin,327.087026614254
2019-05-01,Joseph Wilson,washington-dc,1733.6833798778716
2019-05-01,Dan Mason,los-angeles,1207.2570211382958
2019-05-01,John Smith,sf-bay-area,2802.748233993005
2019-05-01,Mary Rhodes,sf-bay-area,2907.8126558499766
2019-05-01,Michelle Hayes,sf-bay-area,1095.4268395829092
2019-05-01,Kathy Hebert,minneapolis,1350.623282123482
2019-05-01,Mark Coleman,los-angeles,314.56421368317285
2019-05-01,Alan Alvarez,chicago,1058.1181394930163
2019-05-01,Jamie Hall,los-angeles,1084.0141553665133
2019-05-01,Bridget Pitts,minneapolis,1111.2342399158858
2019-05-01,Jonathan Christian,sf-bay-area,1325.1108342362904
2019-05-01,Eric Randall,sf-bay-area,2284.0115934343085
2019-05-01,Alexander Taylor,new-york-city,925.4657721747443
2019-05-01,Terri Davis,los-angeles,340.89140588894315
2019-05-01,John Duncan,los-angeles,87.98201913970438
2019-05-01,Natalie Dunn,sf-bay-area,1486.854587589845
2019-05-01,Mrs. Sandra Hill MD,los-angeles,1333.790654996754
2019-05-01,Tammy Chavez,minneapolis,339.8454221949726
2019-05-01,Rickey Johnson,sf-bay-area,2450.0680590100374
2019-05-01,Kimberly Rose,other,177.29222658716517
2019-05-01,Sierra Nelson,los-angeles,363.12145375638187
2019-05-01,Chad Kane,sf-bay-area,480.7193768992507
2019-05-01,Kenneth Gonzalez,sf-bay-area,809.8255110489936
2019-05-01,Mary Thompson,sf-bay-area,1485.2346812130772
2019-05-01,Dakota Hicks,washington-dc,228.9852681274293
2019-05-01,Steven Collins,new-york-city,3506.6731493145194
2019-05-01,Robin Vaughn,los-angeles,2159.1023288786578
2019-05-01,William Anderson,los-angeles,429.86119832605533
2019-05-01,Joshua Gonzales,sf-bay-area,1402.35357216816
2019-05-01,Richard Ortega,chicago,535.9186537363213
2019-05-01,Sarah Hahn,sf-bay-area,953.7966832139754
2019-05-01,Robin Alvarez,washington-dc,236.9427775490841
2019-05-01,Kellie Frank,sf-bay-area,1422.8876912565786
2019-05-01,Jonathan Williams,austin,206.05025075672583
2019-05-01,David Woods,chicago,552.1650208278149
2019-05-01,Melissa Parker,sf-bay-area,659.6871801340069
2019-05-01,Whitney Ramirez,new-york-city,1243.295419705925
2019-05-01,Justin Yoder,sf-bay-area,2989.390789256773
2019-05-01,Jade Garcia,los-angeles,976.5822500949024
2019-05-01,John Aguilar,los-angeles,237.31898658598325
2019-05-01,Sheryl Frank,minneapolis,425.7660040581385
2019-05-01,Angel Anderson,sf-bay-area,494.11256726053165
2019-05-01,Nichole Olson,sf-bay-area,1321.7748895629838
2019-05-01,Amy Sharp,los-angeles,716.2464753872347
2019-05-01,Kyle Skinner,sf-bay-area,277.3128021825782
2019-05-01,Riley Ferguson,sf-bay-area,3143.5853804211524
2019-05-01,Charles Lewis,washington-dc,1881.071401003562
2019-05-01,Amy Castillo,los-angeles,582.9052103899062
2019-05-01,John Macias,los-angeles,227.65683197399687
2019-05-01,Stephen Rivera,los-angeles,452.79142297073275
2019-05-01,Erik Hernandez,los-angeles,1211.3118311418814
2019-05-01,Melissa Newton,los-angeles,202.45298244167375
2019-05-01,Heather Henderson,minneapolis,1157.6128174465082
2019-05-01,Julie Reyes,los-angeles,730.4830322326119
2019-05-01,Anthony Smith,sf-bay-area,1308.9406109585643
2019-05-01,Monica Scott,sf-bay-area,1125.7600293302125
2019-05-01,Christopher Ross,new-york-city,112.30385286761594
2019-05-01,Troy Velasquez,sf-bay-area,217.33227687901726
2019-05-01,Joseph Wilson,los-angeles,1124.1917490371013
2019-05-01,Carrie Johnson,sf-bay-area,3365.7851071842592
2019-05-01,Cynthia Black,los-angeles,831.0843026165938
2019-05-01,Steven Johnson,los-angeles,444.73049143158045
2019-05-01,Eddie Wallace,sf-bay-area,353.20448955880283
2019-05-01,Nathaniel Sanchez,los-angeles,817.7198737032993
2019-05-01,David Harding,los-angeles,557.0156542657164
2019-05-01,Jordan Allen,los-angeles,2176.893152286025
2019-05-01,Spencer Newton,sf-bay-area,1427.666530268878
2019-05-01,Ronald Wilson,new-york-city,842.8459562056534
2019-05-01,Ryan Greene,los-angeles,160.01743242777826
2019-05-01,Ryan Miller,los-angeles,554.0063444848918
2019-05-01,Shannon Jackson,sf-bay-area,1401.1875927835472
2019-05-01,Gloria Perkins,los-angeles,1403.9256819520258
2019-05-01,Michael Bennett,los-angeles,476.6381456656812
2019-05-01,Justin Baker,los-angeles,281.40388724860026
2019-05-01,Mrs. Amanda Garcia,sf-bay-area,906.4083306956385
2019-05-01,Natalie Smith,sf-bay-area,83.49143574021957
2019-05-01,Harold Scott,sf-bay-area,1962.4739259176004
2019-05-01,Lisa Ryan,sf-bay-area,3743.1074739541696
2019-05-01,Danielle Rogers,sf-bay-area,457.6571749239205
2019-05-01,Andrea Collins,sf-bay-area,411.0440164501198
2019-05-01,Linda Martinez,minneapolis,784.5569006533688
2019-05-01,James Chan,new-york-city,1342.7577184208963
2019-05-01,Kelly Rhodes,austin,724.6657694916516
2019-05-01,Jeremy Thompson,new-york-city,4104.475541118911
2019-05-01,Kim Phillips,los-angeles,156.03709690867078
2019-05-01,Ryan Perry,sf-bay-area,1531.6629760355995
2019-05-01,Elizabeth Ellis,los-angeles,908.4993229376087
2019-05-01,Michael Hunter,los-angeles,390.2339376394366
2019-05-01,Carolyn Hernandez,austin,122.68503229790633
2019-05-01,Donald Mann,austin,770.0507080833248
2019-05-01,Christian Mitchell,sf-bay-area,1220.104184573499
2019-05-01,Kelly Garza,los-angeles,1678.525832058539
2019-05-01,Donna Curry,new-york-city,2303.90137791798
2019-05-01,Arthur Benitez,los-angeles,1512.3093576302601
2019-05-01,Angela Thomas,new-york-city,1354.176733609301
2019-05-01,Timothy Wheeler,washington-dc,455.58287792118915
2019-05-01,Kathryn Welch,sf-bay-area,921.8805299257975
2019-05-01,Jennifer Nichols,minneapolis,201.40114250875823
2019-05-01,Mary Turner,sf-bay-area,1716.199749123357
2019-05-01,Lance Snyder,los-angeles,901.2748672347948
2019-05-01,Monique White,minneapolis,3558.757842855947
2019-05-01,Thomas Reilly,sf-bay-area,2217.754282021491
2019-05-01,Luis Adams,austin,709.8093670195466
2019-05-01,Daniel Greene,washington-dc,1497.4677890895616
2019-05-01,Valerie Bradley,new-york-city,2777.198135090662
2019-05-01,Stacy Ponce,sf-bay-area,1044.600066688638
2019-05-01,Amy Clark,new-york-city,118.2361556488654
2019-05-01,Benjamin Newman,sf-bay-area,1115.4694284305886
2019-05-01,Alexandra Cook,los-angeles,1875.4982154585514
2019-05-01,Jennifer Weber,new-york-city,-8.493380637622671
2019-05-01,Rachel Adams,los-angeles,2470.944295330567
2019-05-01,Terry Martinez,sf-bay-area,2862.3815757294765
2019-05-01,Benjamin Thornton,sf-bay-area,2446.8256369640512
2019-05-01,Samantha Williams,sf-bay-area,172.8786737477054
2019-05-01,Kimberly Harris,sf-bay-area,2172.1833168444227
2019-05-01,Cynthia Harmon,sf-bay-area,157.23442453058982
2019-05-01,Joan Mendez,sf-bay-area,244.69811047176142
2019-05-01,Melissa Cohen,sf-bay-area,912.7823856729864
2019-05-01,Philip Hudson,los-angeles,296.46272646410483
2019-05-01,Craig Vaughn,sf-bay-area,348.4702172267925
2019-05-01,Jesse Bennett,sf-bay-area,691.0212946631204
2019-05-01,Maria Reyes,new-york-city,112.16955361288089
2019-05-01,Andrew Perry,sf-bay-area,1242.9462767907883
2019-05-01,Ashley Harper,minneapolis,1640.0581889565406
2019-05-01,Alisha Campbell,los-angeles,523.0047842993883
2019-05-01,Walter Lambert,chicago,311.49927656822956
2019-05-01,Diana Santana,austin,1352.7139017460993
2019-05-01,Kari Bailey,minneapolis,212.22088662497498
2019-05-01,Antonio Ayala,chicago,1250.9408599616113
2019-05-01,Julie Wilson,austin,-35.59723882452155
2019-05-01,Danielle Salas,new-york-city,1254.0807153700778
2019-05-01,Thomas Yu,sf-bay-area,1122.7514274859761
2019-05-01,Dr. Tracy Delacruz,sf-bay-area,2116.308443314956
2019-05-01,Shawn Clark,los-angeles,1017.0614247613455
2019-05-01,Victoria Allen MD,new-york-city,1215.503376901249
2019-05-01,Miguel Miller,los-angeles,780.8770098079855
2019-05-01,Brianna Jones,sf-bay-area,2397.3955665404487
2019-05-01,Matthew Thompson,los-angeles,892.9298341393655
2019-05-01,Ashley Williams,sf-bay-area,623.4563751131531
2019-05-01,Anthony French,sf-bay-area,528.60274163711
2019-05-01,Katelyn Conway,los-angeles,1788.4665386863933
2019-05-01,Sandra Coleman,los-angeles,968.2285270227657
2019-05-01,Mark Miller,sf-bay-area,410.6739625568773
2019-05-01,John Hooper,austin,1169.8490328410064
2019-05-01,David Hernandez,sf-bay-area,648.2374423936666
2019-05-01,Michelle Livingston,los-angeles,734.8331860764272
2019-05-01,Molly Ruiz,sf-bay-area,645.335120370133
2019-05-01,Theresa Roman,los-angeles,161.52049662994477
2019-05-01,Bianca Francis,sf-bay-area,1793.194287734035
2019-05-01,Stephen Evans,sf-bay-area,2471.4083150526862
2019-05-01,Julie Smith,new-york-city,975.372113866938
2019-05-01,Sharon Franklin,sf-bay-area,3001.869791141797
2019-05-01,Joyce Gaines,sf-bay-area,93.88204602764802
2019-05-01,Tara Webb,washington-dc,805.2161202024797
2019-05-01,Michelle Davenport,los-angeles,406.3950739873626
2019-05-01,Donna Elliott,sf-bay-area,46.49518886710135
2019-05-01,James Lewis,los-angeles,198.32106210836372
2019-05-01,Brooke White,los-angeles,1582.2670682001708
2019-05-01,Mr. Joseph Vargas,sf-bay-area,2859.7878752241154
2019-05-01,Derek Smith,sf-bay-area,2305.365496755874
2019-05-01,Jill Bauer,sf-bay-area,3683.9917010852605
2019-05-01,Troy Brown,los-angeles,1034.130260831581
2019-05-01,Franklin King,sf-bay-area,2615.6915437713
2019-05-01,Daniel Fisher,los-angeles,1897.2841719491034
2019-05-01,Laura Lopez,los-angeles,724.1667722708572
2019-05-01,Donald Lyons,austin,534.1722011738345
2019-05-01,Wayne Levine,minneapolis,1001.6554083684845
2019-05-01,Jonathan Castillo II,sf-bay-area,1372.5159813328446
2019-05-01,Keith Cannon,los-angeles,977.2652012327735
2019-05-01,Karen Hernandez,sf-bay-area,252.88549938132672
2019-05-01,Susan Walls,washington-dc,1284.6172647542378
2019-05-01,Patricia Morgan,sf-bay-area,2730.796762106501
2019-05-01,Timothy Morton,sf-bay-area,466.2850794184924
2019-05-01,Stephanie Lambert,sf-bay-area,419.3384424043101
2019-05-01,Patrick Dennis,sf-bay-area,2061.6101839933963
2019-05-01,Kyle Robinson,sf-bay-area,2167.9622784441644
2019-05-01,Deborah Carpenter,los-angeles,118.32419761233629
2019-05-01,Dan Hernandez,sf-bay-area,649.712751129019
2019-05-01,Kristi Kim,minneapolis,1383.311536234128
2019-05-01,Peter Davis,sf-bay-area,2592.512033791294
2019-05-01,Hayley Mcdonald,sf-bay-area,594.2938935105849
2019-05-01,Jennifer Moran,new-york-city,348.11346685527263
2019-05-01,David Carrillo,minneapolis,198.30938563818978
2019-05-01,Isaac Gilbert,austin,457.1030094975457
2019-05-01,Cynthia Hayes,sf-bay-area,1151.7459152423376
2019-05-01,Brenda Blake,new-york-city,338.94239737532894
2019-05-01,Brittany Brown,los-angeles,1930.088280806157
2019-05-01,Cody Hill,los-angeles,1189.4960747654595
2019-05-01,Raymond Figueroa,los-angeles,432.47834702921085
2019-05-01,Larry Martin,austin,323.6076694480934
2019-05-01,Michelle Hernandez,sf-bay-area,2445.122101661644
2019-05-01,Travis White,los-angeles,1417.2447808220522
2019-05-01,Margaret Murphy,sf-bay-area,479.0303569583844
2019-05-01,Mrs. Angela Davidson,washington-dc,404.57533365229455
2019-05-01,Jason Andrews,new-york-city,129.5308246365766
2019-05-01,Richard Shaw,minneapolis,987.6580120710526
2019-05-01,Holly Riley,los-angeles,133.16728279875642
2019-05-01,Steven Thompson,sf-bay-area,788.8432180703788
2019-05-01,Ryan Williams,sf-bay-area,2326.9692454172855
2019-05-01,Kelly Maynard,new-york-city,1321.6439911201355
2019-05-01,James Cole,sf-bay-area,1079.861505742954
2019-05-01,Richard Erickson,sf-bay-area,201.3925351005933
2019-05-01,Melody Wu,washington-dc,1213.3854016201315
2019-05-01,Rachel Powell,minneapolis,539.5996388475502
2019-05-01,Carol Juarez,los-angeles,1691.175902488523
2019-05-01,Lucas Bradford,sf-bay-area,188.10015574666997
2019-05-01,Eric French,sf-bay-area,1210.7669761245381
2019-05-01,Megan Kirk,sf-bay-area,1542.3779532412864
2019-05-01,Linda Burnett,sf-bay-area,1651.2035011322084
2019-05-01,Adam Bowen,sf-bay-area,11.643394082467204
2019-05-01,Michael Lewis,sf-bay-area,2029.5617435894476
2019-05-01,Tony Perez,new-york-city,1606.184569983364
2019-05-01,Nathan Gardner,los-angeles,1696.6768288502183
2019-05-01,Rebecca Silva,minneapolis,3405.008463343743
2019-05-01,Tony Avery,sf-bay-area,793.4651600839798
2019-05-01,Christopher Diaz,los-angeles,454.9895995821313
2019-05-01,Sarah Rogers,sf-bay-area,1644.5176626188572
2019-05-01,Deborah Warren,los-angeles,159.8176498356865
2019-05-01,Randy Little,sf-bay-area,1137.4373011290347
2019-05-01,Clarence Walker,los-angeles,289.90695934603036
2019-05-01,Michael Watson,sf-bay-area,2325.1608870297778
2019-05-01,David Green,sf-bay-area,2947.258316299293
2019-05-01,Sarah Stanley,sf-bay-area,494.0778392995369
2019-05-01,Joseph Hill,los-angeles,689.5733916638328
2019-05-01,Jose Harris,sf-bay-area,430.24800135928956
2019-05-01,Michael Poole,new-york-city,224.79453526188004
2019-05-01,Rodney Mason,los-angeles,1218.534867171661
2019-05-01,Colleen Palmer,sf-bay-area,2735.123244636809
